id,record_key,timestamp,from_bank,from_account,from_country,to_bank,to_account,to_country,amount_received,receiving_currency,amount_paid,payment_currency,payment_format,is_laundering,predicted_alert,model_score,is_dashboard_sample
8335175,2022/09/04 00:16|020|828EA3920|0220785|80AAD4250|2.65|US Dollar,2022-09-04 00:16:00,First Bank of Danbury,828EA3920,NL,Bank 220785,80AAD4250,US,2.65,USD,2.65,USD,Credit Card,f,f,0.0424,t
8356465,2022/09/04 00:03|0127196|81CC38980|001512|8010C9F80|138.20|Euro,2022-09-04 00:03:00,Bank 127196,81CC38980,GB,Bank 1512,8010C9F80,GB,138.2,EUR,138.2,EUR,Credit Card,f,f,0.1846,t
8382151,2022/09/04 00:29|00113368|84B3ACCA0|01113698|842102360|58.27|Canadian Dollar,2022-09-04 00:29:00,Bank 113368,84B3ACCA0,US,Bank 1113698,842102360,AE,58.27,CAD,58.27,CAD,Credit Card,f,t,0.685,t
8382594,2022/09/04 00:22|01125491|82E67C570|0110|831A69EF0|390.50|Australian Dollar,2022-09-04 00:22:00,Bank 1125491,82E67C570,SG,Australia Bank #13,831A69EF0,US,390.5,AUD,390.5,AUD,Credit Card,f,f,0.3279,t
8387700,2022/09/04 00:01|01166267|83D627700|01166137|83D3F3C40|129.63|Swiss Franc,2022-09-04 00:01:00,Bank 1166267,83D627700,SG,Bank 1166137,83D3F3C40,DE,129.63,CHF,129.63,CHF,Credit Card,f,f,0.1183,t
8389649,2022/09/04 00:09|00169107|846BF5E10|01167145|83D97B3C0|6.32|Swiss Franc,2022-09-04 00:09:00,Bank 169107,846BF5E10,GB,Bank 1167145,83D97B3C0,SG,6.32,CHF,6.32,CHF,Credit Card,f,f,0.0777,t
8390427,2022/09/04 00:06|01180412|843751840|02182618|842CF91A0|35.65|Shekel,2022-09-04 00:06:00,Bank 1180412,843751840,US,Bank 2182618,842CF91A0,SG,35.65,Shekel,35.65,Shekel,Credit Card,f,f,0.3605,t
8395472,2022/09/04 00:11|00211182|8508C9151|02216263|8519E8A11|0.003435|Bitcoin,2022-09-04 00:11:00,Bank 211182,8508C9151,AE,Bank 2216263,8519E8A11,DE,0,Bitcoin,0,Bitcoin,Bitcoin,f,f,0.112,t
8409355,2022/09/04 00:43|02127344|83034F3C0|01130120|83034F630|529.03|Australian Dollar,2022-09-04 00:43:00,Bank 2127344,83034F3C0,DE,Bank 1130120,83034F630,GB,529.03,AUD,529.03,AUD,ACH,t,f,0.4558,t
8419849,2022/09/04 01:17|0125872|81E2E7A50|0042866|81FB35EE0|323.93|Euro,2022-09-04 01:17:00,Bank 125872,81E2E7A50,NL,Bank 42866,81FB35EE0,GB,323.93,EUR,323.93,EUR,Cheque,f,f,0.3364,t
8427664,2022/09/04 01:02|0011|84A19E7B0|0022|84BD391F0|30057.85|Saudi Riyal,2022-09-04 01:02:00,Savings Bank of Madison,84A19E7B0,CH,Bank 22,84BD391F0,SG,30057.85,SAR,30057.85,SAR,Cheque,f,f,0.2348,t
8448530,2022/09/04 02:12|070|100428660|0186260|83C1CCA10|264.79|US Dollar,2022-09-04 02:12:00,Willows Thrift,100428660,CH,Bank 186260,83C1CCA10,CH,264.79,USD,264.79,USD,Cheque,f,f,0.0794,t
8459180,2022/09/04 02:29|070|1004289C0|00185128|848544730|1910.21|Shekel,2022-09-04 02:29:00,Willows Thrift,1004289C0,CH,Bank 185128,848544730,DE,1910.21,Shekel,1910.21,Shekel,Credit Card,f,f,0.0875,t
8461630,2022/09/04 02:38|025444|802A64860|008996|8179799B0|15.98|US Dollar,2022-09-04 02:38:00,Bank 25444,802A64860,GB,Bank 8996,8179799B0,US,15.98,USD,15.98,USD,Wire,f,f,0.1773,t
8484588,2022/09/04 03:12|0019814|80843DE80|012866|832671440|419.39|Euro,2022-09-04 03:12:00,Bank 19814,80843DE80,NL,Bank 12866,832671440,GB,419.39,EUR,419.39,EUR,Cheque,f,f,0.2142,t
8490052,2022/09/04 03:16|01140162|833EDD1D0|01140162|83654ADF0|414733.68|Mexican Peso,2022-09-04 03:16:00,Bank 1140162,833EDD1D0,DE,Bank 1140162,83654ADF0,DE,414733.68,MXN,414733.68,MXN,Credit Card,f,f,0.3595,t
8492575,2022/09/04 03:41|024555|80206C3E0|004563|802437540|231.52|US Dollar,2022-09-04 03:41:00,Bank 24555,80206C3E0,NL,Bank 4563,802437540,US,231.52,USD,231.52,USD,ACH,f,t,0.7495,t
8510415,2022/09/04 04:29|02776|801E07D50|0146743|81BACEB60|1627.10|US Dollar,2022-09-04 04:29:00,Bank 2776,801E07D50,NL,Bank 146743,81BACEB60,NL,1627.1,USD,1627.1,USD,ACH,f,f,0.2334,t
8510794,2022/09/04 04:19|025935|80B75F9C0|0115290|81FB7DA40|37.22|US Dollar,2022-09-04 04:19:00,Bank 25935,80B75F9C0,GB,Bank 115290,81FB7DA40,GB,37.22,USD,37.22,USD,Credit Card,f,f,0.3443,t
8514396,2022/09/04 04:24|012|80123E410|022690|804476890|178.05|Euro,2022-09-04 04:24:00,National Bank of Columbus,80123E410,DE,Bank 22690,804476890,SG,178.05,EUR,178.05,EUR,Cheque,f,f,0.2036,t
8515311,2022/09/04 04:21|070|1004286A8|0239080|80FD9AEB0|119379.48|Euro,2022-09-04 04:21:00,Willows Thrift,1004286A8,CH,Bank 239080,80FD9AEB0,US,119379.48,EUR,119379.48,EUR,Cheque,f,f,0.3074,t
8516556,2022/09/04 04:29|0165846|81863DF20|0295282|8336DE500|2115.03|Euro,2022-09-04 04:29:00,Bank 165846,81863DF20,CH,Bank 295282,8336DE500,SG,2115.03,EUR,2115.03,EUR,Cash,f,f,0.2012,t
8522300,2022/09/04 04:12|00143213|838E1D400|02142838|838E12C50|52986.90|Mexican Peso,2022-09-04 04:12:00,Bank 143213,838E1D400,GB,Bank 2142838,838E12C50,GB,52986.9,MXN,52986.9,MXN,ACH,f,f,0.2526,t
8525224,2022/09/04 04:30|0214684|809957E60|0215784|80AF78E70|24169.82|US Dollar,2022-09-04 04:30:00,Bank 214684,809957E60,SG,Bank 215784,80AF78E70,AE,24169.82,USD,24169.82,USD,Cheque,f,f,0.3379,t
8543632,2022/09/04 05:24|0063227|819F20E10|0146435|82A42E1C0|1682.23|US Dollar,2022-09-04 05:24:00,Bank 63227,819F20E10,HK,Bank 146435,82A42E1C0,CH,1682.23,USD,1682.23,USD,Cheque,f,f,0.0827,t
8547860,2022/09/04 05:22|007385|8065500B0|0231535|810929DF0|3.29|Euro,2022-09-04 05:22:00,Bank 7385,8065500B0,DE,Bank 231535,810929DF0,SG,3.29,EUR,3.29,EUR,Credit Card,f,f,0.1169,t
8555902,2022/09/04 05:12|00183004|845247450|01186837|8490A5780|126057.52|Shekel,2022-09-04 05:12:00,Bank 183004,845247450,NL,Bank 1186837,8490A5780,AE,126057.52,Shekel,126057.52,Shekel,Cheque,f,f,0.1675,t
8557826,2022/09/04 05:48|012696|801E6F2A0|0111606|80C673990|2.27|US Dollar,2022-09-04 05:48:00,Bank 12696,801E6F2A0,US,Bank 111606,80C673990,DE,2.27,USD,2.27,USD,Wire,f,f,0.2643,t
8560098,2022/09/04 05:33|0026241|80BF1AA80|01104290|82BBF7D20|114.70|US Dollar,2022-09-04 05:33:00,Bank 26241,80BF1AA80,US,Bank 1104290,82BBF7D20,HK,114.7,USD,114.7,USD,Credit Card,f,t,0.7086,t
8560781,2022/09/04 05:46|00131064|8327D1980|0125414|8369C6060|111.29|US Dollar,2022-09-04 05:46:00,Bank 131064,8327D1980,CH,Bank 125414,8369C6060,HK,111.29,USD,111.29,USD,Cheque,f,f,0.1081,t
8564329,2022/09/04 05:40|0063145|8178DA7E0|0018432|8178DAEC0|648.74|Euro,2022-09-04 05:40:00,Bank 63145,8178DA7E0,AE,Bank 18432,8178DAEC0,NL,648.74,EUR,648.74,EUR,ACH,f,f,0.1635,t
8584035,2022/09/04 06:13|0076|816120C70|0160480|816F104E0|4693.62|Rupee,2022-09-04 06:13:00,Bank 76,816120C70,CH,Bank 160480,816F104E0,US,4693.62,INR,4693.62,INR,Credit Card,f,f,0.1083,t
8604452,2022/09/04 06:55|00202424|84A490EF0|02204035|84A7DE030|241.32|Saudi Riyal,2022-09-04 06:55:00,Bank 202424,84A490EF0,US,Bank 2204035,84A7DE030,GB,241.32,SAR,241.32,SAR,Cash,f,f,0.0517,t
8612850,2022/09/04 07:20|0033441|812C1E900|00369|828E82230|13.41|Euro,2022-09-04 07:20:00,Spruce Bancorp,812C1E900,NL,Bank 369,828E82230,NL,13.41,EUR,13.41,EUR,Credit Card,f,f,0.1605,t
8628674,2022/09/04 07:52|0152639|821ED69E0|0025716|821ED6A30|2257.37|Euro,2022-09-04 07:52:00,Bank 152639,821ED69E0,GB,Bank 25716,821ED6A30,NL,2257.37,EUR,2257.37,EUR,ACH,t,f,0.3446,t
8629185,2022/09/04 07:44|0026016|81EAB8880|00102164|8317D8E90|1332873.55|Euro,2022-09-04 07:44:00,Bank 26016,81EAB8880,DE,Bank 102164,8317D8E90,SG,1332873.55,EUR,1332873.55,EUR,Cash,f,f,0.3066,t
8641014,2022/09/04 08:11|0111667|832BBB6F0|0013455|833BF6F20|480.66|US Dollar,2022-09-04 08:11:00,Bank 111667,832BBB6F0,US,Bank 13455,833BF6F20,US,480.66,USD,480.66,USD,Cheque,f,f,0.1223,t
8643640,2022/09/04 08:26|021794|8011F4B80|012893|807A7E1D0|880.29|Euro,2022-09-04 08:26:00,Bank 21794,8011F4B80,HK,Bank 12893,807A7E1D0,HK,880.29,EUR,880.29,EUR,Credit Card,f,f,0.3623,t
8660569,2022/09/04 08:37|012986|801C30F10|017604|8108B3B10|136.17|Euro,2022-09-04 08:37:00,Bank 12986,801C30F10,HK,Bank 17604,8108B3B10,AE,136.17,EUR,136.17,EUR,Credit Card,f,f,0.2084,t
8671829,2022/09/04 09:27|0032512|81E5C3180|0169755|81E5C3AD0|2518.76|US Dollar,2022-09-04 09:27:00,Germany Bank #5527,81E5C3180,SG,Bank 169755,81E5C3AD0,NL,2518.76,USD,2518.76,USD,ACH,f,f,0.227,t
8672710,2022/09/04 09:01|013729|80341D700|02106609|82AB3CBD0|554.68|US Dollar,2022-09-04 09:01:00,Bank 13729,80341D700,HK,Bank 2106609,82AB3CBD0,HK,554.68,USD,554.68,USD,Cash,f,f,0.2789,t
8677368,2022/09/04 09:10|002044|80821A7B0|0138605|826567450|10534.94|Euro,2022-09-04 09:10:00,Bank 2044,80821A7B0,CH,Bank 138605,826567450,NL,10534.94,EUR,10534.94,EUR,Cheque,f,f,0.305,t
8677998,2022/09/04 09:08|001|8004D5420|0213784|8389103A0|592.69|Euro,2022-09-04 09:08:00,First Bank of Portland,8004D5420,NL,Bank 213784,8389103A0,DE,592.69,EUR,592.69,EUR,Cheque,f,f,0.3917,t
8680599,2022/09/04 09:21|027|8127B0440|026|815F099D0|10663.11|Rupee,2022-09-04 09:21:00,China Bank #49,8127B0440,AE,China Bank #88,815F099D0,HK,10663.11,INR,10663.11,INR,Cash,f,f,0.101,t
8711372,2022/09/04 10:15|014902|806B20EE0|014902|807F9B140|33543.52|Yuan,2022-09-04 10:15:00,Bank 14902,806B20EE0,CH,Bank 14902,807F9B140,CH,33543.52,CNY,33543.52,CNY,Cheque,f,f,0.2143,t
8714140,2022/09/06 15:32|018170|807061550|020|8026E3900|18299.45|US Dollar,2022-09-06 15:32:00,Bank 18170,807061550,NL,First Bank of Danbury,8026E3900,NL,18299.45,USD,18299.45,USD,ACH,t,t,0.9055,t
8717874,2022/09/04 10:19|01215340|84F66F691|01215340|84F66F691|0.017685|Bitcoin,2022-09-04 10:19:00,Bank 1215340,84F66F691,SG,Bank 1215340,84F66F691,SG,0.02,Bitcoin,0.02,Bitcoin,Bitcoin,f,f,0.2919,t
8736702,2022/09/04 11:22|0239603|8159ADA20|0215945|824F89EC0|321.25|US Dollar,2022-09-04 11:22:00,Bank 239603,8159ADA20,SG,Bank 215945,824F89EC0,AE,321.25,USD,321.25,USD,Credit Card,f,f,0.0533,t
8742259,2022/09/04 11:17|007611|8031C9A20|0128680|831BEB220|1787.66|Euro,2022-09-04 11:17:00,Bank 7611,8031C9A20,GB,Bank 128680,831BEB220,HK,1787.66,EUR,1787.66,EUR,Cheque,f,f,0.1834,t
8751076,2022/09/04 11:45|016902|80ABA1A90|016902|80ABA1A90|235.60|Euro,2022-09-04 11:45:00,Bank 16902,80ABA1A90,NL,Bank 16902,80ABA1A90,NL,276.07,USD,235.6,EUR,ACH,f,f,0.2809,t
8761790,2022/09/04 11:33|0282|8000A85A0|026|8188FDE70|1461734.15|Ruble,2022-09-04 11:33:00,Bank 282,8000A85A0,NL,China Bank #88,8188FDE70,HK,1461734.15,RUB,1461734.15,RUB,Credit Card,f,f,0.1666,t
8762034,2022/09/04 11:39|0282|81DBD0460|0280491|81DDE3840|332990.76|Ruble,2022-09-04 11:39:00,Bank 282,81DBD0460,NL,Bank 280491,81DDE3840,HK,332990.76,RUB,332990.76,RUB,Credit Card,f,f,0.2534,t
8763492,2022/09/04 11:46|00124874|82DD155E0|0110|82E0B6450|866.32|Australian Dollar,2022-09-04 11:46:00,Bank 124874,82DD155E0,GB,Australia Bank #13,82E0B6450,US,866.32,AUD,866.32,AUD,Cash,f,f,0.1146,t
8764954,2022/09/04 11:32|01166277|83E286E30|00172719|840405400|7594.54|Swiss Franc,2022-09-04 11:32:00,Bank 1166277,83E286E30,AE,Bank 172719,840405400,US,7594.54,CHF,7594.54,CHF,Cheque,f,f,0.1687,t
8778663,2022/09/07 00:19|0015647|81803CB40|01347|8006807F0|1519.73|Euro,2022-09-07 00:19:00,Bank 15647,81803CB40,HK,Bank 1347,8006807F0,NL,1519.73,EUR,1519.73,EUR,ACH,t,f,0.2695,t
8783927,2022/09/04 12:43|00718|80150C680|0035456|80FD1EAD0|209.21|US Dollar,2022-09-04 12:43:00,Bank 718,80150C680,DE,Portugal Bank #770,80FD1EAD0,CH,209.21,USD,209.21,USD,Cheque,f,f,0.2108,t
8787932,2022/09/04 12:38|0067498|849340B40|0161430|84ACC4F70|55.88|US Dollar,2022-09-04 12:38:00,Bank 67498,849340B40,AE,Bank 161430,84ACC4F70,CH,55.88,USD,55.88,USD,Credit Card,f,f,0.1445,t
8809563,2022/09/04 13:28|0152621|814366B40|0051244|83F6B7160|1455471.42|Yen,2022-09-04 13:28:00,Bank 152621,814366B40,DE,Bank 51244,83F6B7160,SG,1455471.42,JPY,1455471.42,JPY,Cheque,f,f,0.3385,t
8825017,2022/09/04 13:32|0019795|80AE53A10|0040713|839A92650|29311.72|Yuan,2022-09-04 13:32:00,Bank 19795,80AE53A10,SG,Bank 40713,839A92650,NL,29311.72,CNY,29311.72,CNY,Credit Card,f,f,0.387,t
8829291,2022/09/04 13:50|00170144|83F14C240|00170615|8412396E0|542.88|Swiss Franc,2022-09-04 13:50:00,Bank 170144,83F14C240,HK,Bank 170615,8412396E0,DE,542.88,CHF,542.88,CHF,Wire,f,f,0.1825,t
8845504,2022/09/04 14:18|02183005|842DBDA60|01180218|8438B5860|15501.54|Shekel,2022-09-04 14:18:00,Bank 2183005,842DBDA60,SG,Bank 1180218,8438B5860,SG,15501.54,Shekel,15501.54,Shekel,Cheque,f,f,0.1856,t
8846311,2022/09/04 14:04|02204111|84B2A9B40|02202000|84BEFA8B0|4880.21|Saudi Riyal,2022-09-04 14:04:00,Bank 2204111,84B2A9B40,DE,Bank 2202000,84BEFA8B0,US,4880.21,SAR,4880.21,SAR,Cheque,f,f,0.3276,t
8855300,2022/09/04 14:57|023024|80C1650A0|0219727|833FF94E0|295.78|Euro,2022-09-04 14:57:00,Bank 23024,80C1650A0,SG,Bank 219727,833FF94E0,US,295.78,EUR,295.78,EUR,Credit Card,f,f,0.2549,t
8873675,2022/09/04 15:10|0019337|83513FE10|01142144|83577B6B0|357.53|Yuan,2022-09-04 15:10:00,Bank 19337,83513FE10,GB,Bank 1142144,83577B6B0,US,357.53,CNY,357.53,CNY,Cheque,f,f,0.3688,t
8879950,2022/09/04 15:45|011798|80599CA90|0113989|8059A0D60|2552.60|US Dollar,2022-09-04 15:45:00,Bank 11798,80599CA90,SG,Bank 113989,8059A0D60,US,2552.6,USD,2552.6,USD,ACH,f,f,0.0947,t
8880780,2022/09/04 15:40|0016645|808948B80|0131429|80FF4DA40|31.06|US Dollar,2022-09-04 15:40:00,Bank 16645,808948B80,CH,Bank 131429,80FF4DA40,DE,31.06,USD,31.06,USD,ACH,f,f,0.0933,t
8893626,2022/09/04 15:35|01166137|83E91A130|02170103|83EA20300|49.65|Swiss Franc,2022-09-04 15:35:00,Bank 1166137,83E91A130,DE,Bank 2170103,83EA20300,SG,49.65,CHF,49.65,CHF,Cheque,f,f,0.1309,t
8908371,2022/09/04 16:03|02126362|82E7319B0|0110|82EB22FD0|4601.82|Australian Dollar,2022-09-04 16:03:00,Bank 2126362,82E7319B0,NL,Australia Bank #13,82EB22FD0,US,4601.82,AUD,4601.82,AUD,Cheque,f,f,0.3774,t
8909332,2022/09/04 16:10|02156500|83A66C280|00159118|83A6708D0|123148.11|Brazil Real,2022-09-04 16:10:00,Bank 2156500,83A66C280,AE,Bank 159118,83A6708D0,CH,123148.11,BRL,123148.11,BRL,ACH,f,f,0.3084,t
8911625,2022/09/04 16:34|070|100428660|026830|8036213C0|1338.48|US Dollar,2022-09-04 16:34:00,Willows Thrift,100428660,CH,Bank 26830,8036213C0,CH,1338.48,USD,1338.48,USD,Cheque,f,f,0.136,t
8922501,2022/09/04 16:30|0260994|81689ED10|0160902|81738AAA0|27357.77|Rupee,2022-09-04 16:30:00,Bank 260994,81689ED10,GB,Bank 160902,81738AAA0,GB,27357.77,INR,27357.77,INR,ACH,f,f,0.2212,t
8927828,2022/09/04 17:12|0110059|803D8CC60|019326|8053792E0|91.06|US Dollar,2022-09-04 17:12:00,Bank 110059,803D8CC60,NL,Bank 19326,8053792E0,HK,91.06,USD,91.06,USD,Cheque,f,f,0.0928,t
8929162,2022/09/04 17:28|0218363|80DB8E8C0|0134999|817AF9AA0|32.90|US Dollar,2022-09-04 17:28:00,Bank 218363,80DB8E8C0,HK,Bank 134999,817AF9AA0,NL,32.9,USD,32.9,USD,Cash,f,f,0.314,t
8955291,2022/09/09 11:07|02310|81C060320|0131458|8123B2140|1923776.57|US Dollar,2022-09-09 11:07:00,Bank 2310,81C060320,NL,Bank 131458,8123B2140,HK,1923776.57,USD,1923776.57,USD,ACH,t,t,0.7912,t
8955334,2022/09/07 13:22|0224275|813FBB3F0|0015852|816BBC480|16401.69|Euro,2022-09-07 13:22:00,Bank 224275,813FBB3F0,GB,Bank 15852,816BBC480,AE,16401.69,EUR,16401.69,EUR,ACH,t,t,0.8924,t
8959384,2022/09/04 18:13|01831|800AB1B20|023602|802BEBF40|9926603.88|US Dollar,2022-09-04 18:13:00,Bank 1831,800AB1B20,DE,Bank 23602,802BEBF40,NL,9926603.88,USD,9926603.88,USD,ACH,f,f,0.2546,t
8960942,2022/09/04 18:21|070|100428660|009238|81799E200|95.89|US Dollar,2022-09-04 18:21:00,Willows Thrift,100428660,CH,Bank 9238,81799E200,AE,95.89,USD,95.89,USD,Cheque,t,t,0.9737,t
8961934,2022/09/07 14:41|020|800525150|02464|80050AC30|4178.37|Euro,2022-09-07 14:41:00,First Bank of Danbury,800525150,NL,Bank 2464,80050AC30,CH,4178.37,EUR,4178.37,EUR,ACH,t,t,0.907,t
8964369,2022/09/04 18:04|02136377|836790CE0|02111877|84740AA20|43.88|US Dollar,2022-09-04 18:04:00,Bank 2136377,836790CE0,GB,Bank 2111877,84740AA20,CH,43.88,USD,43.88,USD,Cheque,f,f,0.3058,t
8973009,2022/09/04 18:05|00142662|834A8FF50|02145876|836285A90|163658.83|Mexican Peso,2022-09-04 18:05:00,Bank 142662,834A8FF50,US,Bank 2145876,836285A90,GB,163658.83,MXN,163658.83,MXN,Credit Card,f,f,0.1796,t
8976114,2022/09/04 18:42|021418|8016383F0|0114706|807B7F3B0|3816.72|US Dollar,2022-09-04 18:42:00,Bank 21418,8016383F0,AE,Bank 114706,807B7F3B0,US,3816.72,USD,3816.72,USD,Cheque,f,f,0.211,t
8984366,2022/09/04 18:35|0015852|829845F40|0034534|8427856D0|32.71|Euro,2022-09-04 18:35:00,Bank 15852,829845F40,AE,Germany Bank #1476,8427856D0,US,32.71,EUR,32.71,EUR,Credit Card,f,f,0.0753,t
8985367,2022/09/04 18:45|0035862|80DAAF740|0229484|8102A6380|1244.47|Yuan,2022-09-04 18:45:00,China Bank #2161,80DAAF740,AE,Bank 229484,8102A6380,SG,1244.47,CNY,1244.47,CNY,Cheque,f,f,0.3225,t
8995929,2022/09/04 19:18|0213868|80BBD0060|01144282|83E43D170|1096146.19|US Dollar,2022-09-04 19:18:00,Bank 213868,80BBD0060,DE,Bank 1144282,83E43D170,SG,1096146.19,USD,1096146.19,USD,Cheque,f,f,0.2269,t
8995939,2022/09/04 19:19|0096134|826DE4590|00123288|83E550920|930.00|US Dollar,2022-09-04 19:19:00,Bank 96134,826DE4590,HK,Bank 123288,83E550920,NL,930,USD,930,USD,Credit Card,f,t,0.627,t
9002216,2022/09/04 19:14|027|815E404C0|0160125|8165F41D0|24991.95|Rupee,2022-09-04 19:14:00,China Bank #49,815E404C0,AE,Bank 160125,8165F41D0,AE,24991.95,INR,24991.95,INR,Cheque,f,f,0.2587,t
9006900,2022/09/04 19:12|0017|84E10EE21|00215643|84F216ED1|0.013537|Bitcoin,2022-09-04 19:12:00,Canada Bank #28,84E10EE21,HK,Bank 215643,84F216ED1,SG,0.01,Bitcoin,0.01,Bitcoin,Bitcoin,f,f,0.0412,t
9008115,2022/09/04 19:44|0018500|80BB0E640|0221260|80BB0CE40|3857.98|US Dollar,2022-09-04 19:44:00,Bank 18500,80BB0E640,DE,Bank 221260,80BB0CE40,US,3857.98,USD,3857.98,USD,ACH,f,f,0.1849,t
9014810,2022/09/04 19:41|016938|8033E93F0|0229329|81DED0C90|1620.16|Euro,2022-09-04 19:41:00,Bank 16938,8033E93F0,NL,Bank 229329,81DED0C90,CH,1620.16,EUR,1620.16,EUR,Cheque,f,f,0.2202,t
9015797,2022/09/04 19:44|0122550|814F89430|0289476|8394168B0|796.64|Euro,2022-09-04 19:44:00,Bank 122550,814F89430,DE,Bank 289476,8394168B0,DE,796.64,EUR,796.64,EUR,Cheque,f,f,0.3092,t
9042447,2022/09/04 20:49|0110200|8055415B0|0121111|8280C4B70|953.27|US Dollar,2022-09-04 20:49:00,Bank 110200,8055415B0,CH,Bank 121111,8280C4B70,SG,953.27,USD,953.27,USD,Cheque,f,f,0.2529,t
9042515,2022/09/04 20:50|0039609|820E67E70|0243704|828E13C90|7384.00|US Dollar,2022-09-04 20:50:00,Bank 39609,820E67E70,SG,Australia Bank #483,828E13C90,CH,7384,USD,7384,USD,Cheque,f,f,0.1756,t
9045478,2022/09/04 20:42|070|1004286A8|014|804425330|4616.74|Euro,2022-09-04 20:42:00,Willows Thrift,1004286A8,CH,Slovakia Bank #4,804425330,HK,4616.74,EUR,4616.74,EUR,Cheque,f,f,0.3558,t
9048870,2022/09/04 20:42|0018184|80CC91C30|0135106|80D2D0C00|7630.83|Yuan,2022-09-04 20:42:00,Bank 18184,80CC91C30,CH,Bank 135106,80D2D0C00,US,7630.83,CNY,7630.83,CNY,Credit Card,f,f,0.0693,t
9052669,2022/09/07 12:44|0240224|81B954150|0123117|81AEF4B90|17804.53|US Dollar,2022-09-07 12:44:00,Bank 240224,81B954150,DE,Bank 123117,81AEF4B90,SG,17804.53,USD,17804.53,USD,ACH,t,t,0.8286,t
9058317,2022/09/04 21:10|0117283|8095775C0|0218827|826A266E0|134.83|US Dollar,2022-09-04 21:10:00,Bank 117283,8095775C0,AE,Bank 218827,826A266E0,AE,134.83,USD,134.83,USD,Cheque,f,f,0.2752,t
9071962,2022/09/04 21:46|025642|802864400|015978|8065B0450|10551.32|US Dollar,2022-09-04 21:46:00,Bank 25642,802864400,CH,Bank 15978,8065B0450,NL,10551.32,USD,10551.32,USD,Cheque,f,f,0.253,t
9084478,2022/09/04 21:43|029|827E48A50|028|8281F32A0|28.70|Canadian Dollar,2022-09-04 21:43:00,UK Bank #12,827E48A50,NL,Bank 28,8281F32A0,HK,28.7,CAD,28.7,CAD,Credit Card,f,f,0.2411,t
9098634,2022/09/04 22:11|0019337|80DD7A200|01144440|84F4C0E10|442345.85|Yuan,2022-09-04 22:11:00,Bank 19337,80DD7A200,GB,Bank 1144440,84F4C0E10,DE,442345.85,CNY,442345.85,CNY,Cheque,f,t,0.8141,t
9103373,2022/09/04 22:22|0015|84231B090|02182090|84775C890|715.53|Shekel,2022-09-04 22:22:00,China Bank #5,84231B090,NL,Bank 2182090,84775C890,US,715.53,Shekel,715.53,Shekel,Credit Card,f,f,0.0826,t
9106139,2022/09/04 22:48|0213868|818FB6D30|028313|818FB72D0|2179.53|US Dollar,2022-09-04 22:48:00,Bank 213868,818FB6D30,DE,Bank 28313,818FB72D0,SG,2179.53,USD,2179.53,USD,ACH,t,f,0.2981,t
9107689,2022/09/04 22:37|0061869|81B261660|0082398|82E791300|234.05|US Dollar,2022-09-04 22:37:00,Bank 61869,81B261660,DE,Bank 82398,82E791300,NL,234.05,USD,234.05,USD,Credit Card,f,f,0.2046,t
9112409,2022/09/04 22:53|0069308|8302D2B40|0235983|8302D2B90|2463.90|Euro,2022-09-04 22:53:00,Bank 69308,8302D2B40,HK,Bank 235983,8302D2B90,US,2463.9,EUR,2463.9,EUR,ACH,t,t,0.9023,t
9116487,2022/09/04 22:38|0194692|827E55700|0096670|828332BF0|135.96|Canadian Dollar,2022-09-04 22:38:00,Bank 194692,827E55700,US,Bank 96670,828332BF0,NL,135.96,CAD,135.96,CAD,ACH,f,f,0.1671,t
9120628,2022/09/04 23:26|028313|80348CD40|023602|805B43C40|170054.41|US Dollar,2022-09-04 23:26:00,Bank 28313,80348CD40,SG,Bank 23602,805B43C40,NL,170054.41,USD,170054.41,USD,Cheque,f,f,0.4257,t
9122888,2022/09/04 23:19|0074511|8207A86F0|007998|822D49070|875544.91|US Dollar,2022-09-04 23:19:00,Bank 74511,8207A86F0,AE,Bank 7998,822D49070,SG,875544.91,USD,875544.91,USD,Cheque,f,f,0.2888,t
9130046,2022/09/04 23:09|0118247|807235020|0224508|80D3AA990|33621.58|Yuan,2022-09-04 23:09:00,Bank 118247,807235020,AE,Bank 224508,80D3AA990,CH,33621.58,CNY,33621.58,CNY,Cheque,f,f,0.4077,t
9130988,2022/09/04 23:07|0041340|810DF9E50|0136708|8502DB6D0|13704.27|Yuan,2022-09-04 23:07:00,Bank 41340,810DF9E50,NL,Bank 136708,8502DB6D0,GB,13704.27,CNY,13704.27,CNY,ACH,f,f,0.2234,t
9133574,2022/09/04 23:22|0211|82E65AA30|009|82F1BB110|312.07|Australian Dollar,2022-09-04 23:22:00,Switzerland Bank #0,82E65AA30,DE,Bank 9,82F1BB110,NL,312.07,AUD,312.07,AUD,Cheque,f,f,0.2783,t
9136310,2022/09/04 23:00|0123|84E0F1461|00212362|8504DEB91|0.402385|Bitcoin,2022-09-04 23:00:00,Bank 123,84E0F1461,US,Bank 212362,8504DEB91,SG,0.4,Bitcoin,0.4,Bitcoin,Bitcoin,f,f,0.0386,t
9139960,2022/09/04 23:48|011081|80340BE40|0265090|82E7F2330|122.52|US Dollar,2022-09-04 23:48:00,Bank 11081,80340BE40,CH,Bank 265090,82E7F2330,US,122.52,USD,122.52,USD,Credit Card,f,f,0.2294,t
9145957,2022/09/04 23:52|021015|8037FE410|0257575|850574E00|234.62|Euro,2022-09-04 23:52:00,Bank 21015,8037FE410,GB,Bank 257575,850574E00,HK,234.62,EUR,234.62,EUR,Cheque,f,f,0.1475,t
